group,year,date,isFemale,focalID,adult1,adult2,adult3,adult4
4,2018,6/6/2018,0,M210,,,,
4,2018,4/16/2018,1,M137,M174,,,
3,2018,5/21/2018,0,M052,M026,,,
3,2017,9/30/2017,1,M009,M093,M036,,
2,2015,7/26/2015,1,M451,,,,
1,2016,8/19/2016,1,M273,,,,
4,2015,4/15/2015,0,M170,,,,
4,2015,9/26/2015,1,M129,,,,
1,2016,9/20/2016,0,M390,,,,
4,2014,8/15/2014,1,M157,,,,
4,2019,9/12/2019,1,M247,,,,
2,2016,10/11/2016,0,M420,M421,,,
4,2017,8/14/2017,1,M124,,,,
3,2018,2/22/2018,0,M093,,,,
3,2018,4/17/2018,1,M035,M002,M081,,
2,2015,9/3/2015,1,M440,,M480,,
1,2014,3/7/2014,1,M346,,,,
4,2017,9/29/2017,0,M174,M245,,,
1,2014,7/8/2014,0,M277,,M316,,
3,2016,6/24/2016,1,M021,,,,
3,2019,1/26/2019,1,M009,M042,M032,,
3,2017,9/4/2017,0,M020,M100,M074,M080,
1,2017,6/11/2017,0,M298,,,,
4,2017,6/28/2017,1,M129,,,,
4,2017,9/18/2017,0,M147,M152,M174,,
3,2017,5/29/2017,0,M006,,,,
3,2017,6/27/2017,0,M074,M008,,,
1,2018,3/3/2018,0,M342,,,,
3,2014,10/2/2014,0,M011,,,,
4,2014,3/21/2014,1,M149,,,,
3,2017,1/27/2017,1,M018,M100,,,
4,2015,6/11/2015,1,M157,,,,
1,2015,5/11/2015,0,M314,,,,
4,2018,7/3/2018,1,M190,,,,
3,2018,3/2/2018,1,M035,M003,M034,M044,M086
3,2017,8/7/2017,0,M090,M097,,,
4,2018,7/19/2018,1,M139,,,,
3,2018,9/29/2018,1,M026,M020,M048,,
1,2018,1/26/2018,0,M376,,,,
1,2018,2/24/2018,0,M277,,,,
3,2017,7/15/2017,1,M338,M018,,,
1,2018,1/22/2018,0,M370,,,,
1,2017,3/3/2017,0,M366,,,,
1,2016,3/1/2016,1,M274,,,,
3,2015,9/9/2015,0,M013,,,,
4,2019,9/18/2019,1,M129,,,,
1,2015,10/9/2015,0,M280,,,,
3,2018,5/17/2018,0,M010,,,,
1,2015,6/15/2015,1,M257,,,,
1,2015,7/21/2015,0,M292,,,,
4,2017,2/6/2017,1,M123,,,,
1,2016,8/24/2016,1,M283,,,,
1,2015,4/5/2015,1,M303,M358,,,
4,2017,4/23/2017,1,M254,,,,
4,2018,4/26/2018,0,M170,M246,M230,,
1,2017,5/5/2017,0,M305,,,,
4,2019,7/20/2019,1,M130,M554,,,
3,2019,5/14/2019,1,M009,M017,,,
4,2014,5/26/2014,1,M141,,,,
3,2017,8/31/2017,1,M042,,,,
1,2016,8/2/2016,1,M283,,,,
3,2018,2/13/2018,1,M003,M032,,,
4,2015,5/2/2015,0,M120,,,,
3,2018,8/10/2018,0,M020,,,,
2,2014,7/27/2014,0,M420,,M445,,
3,2017,4/11/2017,0,M025,M006,,,
3,2019,4/8/2019,1,M078,M338,,,
2,2017,10/6/2017,1,M485,,M453,,
4,2016,8/17/2016,0,M222,,,,
4,2016,9/3/2016,1,M130,,,,
3,2019,8/3/2019,1,M016,M010,M104,,
1,2016,8/17/2016,0,M354,,,,
3,2019,4/22/2019,1,M075,,,,
1,2016,7/25/2016,0,M277,,,,
4,2019,9/24/2019,1,M124,,,,
3,2015,7/1/2015,0,M022,,,,
4,2017,7/29/2017,1,M204,,,,
3,2014,5/9/2014,0,M019,,M053,,
1,2018,3/21/2018,0,M319,,M411,,
4,2017,7/29/2017,0,M203,,,,
4,2018,10/1/2018,0,M161,M147,,,
3,2018,12/17/2018,0,M081,,,,
4,2018,3/29/2018,0,M186,,,,
3,2019,2/23/2019,0,M091,,,,
3,2017,6/26/2017,1,M048,M052,M014,,
4,2019,6/16/2019,0,M152,M157,,,
3,2018,3/18/2018,1,M051,M026,,,
1,2016,3/15/2016,1,M318,,,,
4,2015,9/10/2015,1,M194,,,,
4,2018,6/16/2018,0,M502,,,,
1,2017,2/11/2017,0,M339,,,,
4,2017,9/14/2017,1,M214,,,,
3,2017,10/1/2017,0,M086,M033,M113,,
1,2016,5/14/2016,0,M342,,,,
4,2017,6/28/2017,1,M216,,,,
4,2016,4/24/2016,0,M125,,,,
1,2018,4/6/2018,0,M220,,,,
4,2018,8/30/2018,1,M184,,,,
3,2019,7/15/2019,0,M044,,,,
3,2019,7/1/2019,0,M080,M113,,,
1,2016,6/29/2016,1,M346,,,,
1,2017,9/19/2017,1,M395,,,,
4,2015,2/11/2015,0,M175,,,,
1,2017,7/5/2017,1,M382,,,,
4,2016,3/26/2016,1,M234,,,,
4,2019,4/19/2019,1,M216,,,,
3,2018,7/7/2018,0,M091,M104,,,
1,2016,2/4/2016,1,M371,,,,
2,2014,8/27/2014,0,M425,,,,
1,2015,6/22/2015,1,M254,,,,
4,2017,4/21/2017,0,M132,,,,
4,2017,4/18/2017,0,M209,,,,
4,2017,7/18/2017,1,M238,,,,
1,2017,10/10/2017,1,M285,,,,
1,2017,4/6/2017,0,M336,,,,
4,2019,9/19/2019,1,M040,M130,,,
4,2017,5/1/2017,1,M232,,,,
4,2017,6/5/2017,1,M221,M213,,,
2,2013,9/16/2013,0,M442,,,,
4,2017,2/20/2017,1,M204,,,,
3,2017,3/24/2017,1,M003,M113,,,
4,2015,8/20/2015,0,M159,,,,
3,2019,5/14/2019,1,M017,M052,,,
1,2017,2/2/2017,1,M306,,,,
4,2018,3/25/2018,1,M217,,,,
1,2015,4/30/2015,0,M378,,,,
4,2018,4/5/2018,0,M205,,,,
4,2018,5/8/2018,0,M213,,,,
3,2018,2/25/2018,0,M033,M086,,,
3,2019,7/3/2019,0,M010,,,,
3,2019,7/23/2019,1,M005,,,,
3,2017,4/5/2017,1,M048,,,,
1,2015,6/21/2015,0,M314,,,,
1,2016,10/14/2016,0,M290,M291,,,
4,2019,1/20/2019,1,M247,,,,
3,2016,3/9/2016,1,M048,,,,
1,2016,6/4/2016,0,M315,,,,
1,2016,5/5/2016,1,M267,,,,
2,2013,8/7/2013,0,M444,,,,
3,2019,7/27/2019,1,M021,M035,,,
1,2018,2/27/2018,0,M388,,,,
4,2018,4/10/2018,0,M147,,,,
3,2019,5/1/2019,1,M018,,,,
3,2017,3/6/2017,1,M026,,,,
1,2016,4/17/2016,1,M271,,,,
3,2018,7/27/2018,0,M073,M082,,,
1,2017,4/27/2017,1,M338,,,,
3,2018,3/24/2018,1,M072,,,,
4,2018,8/20/2018,0,M170,M550,,,
2,2013,8/13/2013,0,M436,,,,
4,2018,3/26/2018,0,M167,,,,
3,2017,4/18/2017,0,M073,M036,,,
3,2017,9/1/2017,0,M052,M086,,,
4,2019,5/18/2019,0,M215,,,,
3,2018,2/22/2018,1,M494,M011,,,
3,2017,7/24/2017,1,M082,M022,M060,,
3,2017,10/3/2017,1,M003,M033,M086,M017,
3,2015,9/10/2015,0,M004,,,,
1,2014,5/14/2014,1,M223,,,,
3,2013,10/15/2013,1,M002,,M016,,
4,2015,6/11/2015,0,M186,,,,
4,2019,7/29/2019,1,M158,M154,,,
4,2017,7/22/2017,1,M217,,,,
3,2017,2/22/2017,1,M017,M079,,,
1,2016,4/15/2016,0,M292,,,,
4,2016,7/22/2016,0,M237,,,,
3,2019,7/24/2019,1,M078,M067,,,
3,2018,8/10/2018,1,M078,M090,M498,,
3,2014,3/19/2014,1,M053,,M037,M047,M022
4,2019,6/20/2019,1,M124,,,,
1,2017,11/22/2017,1,M012,,,,
1,2016,9/25/2016,0,M269,,,,
2,2017,9/4/2017,0,M436,,M427,M447,
4,2018,5/31/2018,0,M210,,,,
3,2018,1/21/2018,1,M016,M033,,,
4,2018,10/3/2018,1,M166,,,,
1,2015,6/9/2015,0,M280,,,,
1,2016,3/23/2016,1,M257,,,,
3,2018,8/23/2018,0,M076,,,,
1,2016,2/28/2016,0,M290,,,,
3,2019,7/6/2019,0,M074,,,,
4,2018,6/27/2018,1,M182,,,,
4,2017,6/22/2017,0,M553,,,,
4,2016,4/25/2016,0,M170,,,,
4,2019,2/20/2019,1,M158,,,,
4,2019,10/3/2019,1,M130,M554,,,
1,2018,3/1/2018,0,M316,,,,
1,2014,2/2/2014,1,M321,,,,
3,2019,7/1/2019,1,M047,M252,M494,,
1,2015,3/22/2015,0,M294,,,,
3,2018,7/1/2018,0,M052,M067,M495,M026,M100
4,2017,6/9/2017,0,M192,,,,
4,2019,5/10/2019,0,M228,,,,
3,2017,8/4/2017,1,M016,,,,
3,2018,8/16/2018,0,M089,,,,
4,2018,2/6/2018,0,M167,,,,
4,2018,12/8/2018,0,M125,,,,
3,2014,9/16/2014,1,M047,,,,
3,2018,10/1/2018,1,M030,M044,M079,M077,
4,2018,7/20/2018,0,M552,,,,
4,2017,6/6/2017,1,M238,,,,
1,2016,2/16/2016,0,M357,,M370,,
2,2014,6/23/2014,0,M447,,,,
4,2019,7/19/2019,0,M186,,,,
3,2019,8/4/2019,0,M091,M053,M021,M086,
1,2016,2/9/2016,0,M270,,,,
3,2018,9/13/2018,1,M035,M047,,,
3,2016,10/5/2016,1,M021,M016,,,
3,2018,8/25/2018,1,M026,M003,,,
2,2015,8/16/2015,0,M373,,,,
4,2017,6/28/2017,0,M120,M144,,,
3,2019,9/23/2019,1,M338,,,,
1,2017,4/25/2017,0,M385,,,,
1,2015,1/29/2015,1,M326,,,,
1,2015,2/18/2015,0,M388,,,,
3,2014,9/12/2014,0,M013,,,,
4,2017,6/20/2017,1,M155,,,,
4,2018,5/4/2018,0,M174,M205,,,
3,2018,1/17/2018,1,M067,,,,
3,2015,10/30/2015,0,M008,,,,
3,2013,10/28/2013,1,M009,,,,
1,2017,9/2/2017,1,M257,,,,
3,2019,7/4/2019,0,M044,M026,,,
1,2014,1/27/2014,1,M296,,,,
1,2016,5/7/2016,0,M297,,,,
3,2018,4/8/2018,1,M067,,,,
4,2019,4/14/2019,1,M234,,,,
3,2018,8/3/2018,0,M036,M090,,,
4,2017,6/28/2017,1,M031,,,,
3,2019,7/23/2019,1,M018,,,,
3,2017,1/24/2017,1,M100,M020,,,
4,2019,5/1/2019,1,M557,,,,
1,2018,2/2/2018,1,M268,,,,
3,2017,7/1/2017,1,M009,M093,M048,M104,M073
1,2017,3/1/2017,0,M337,,,,
3,2019,1/11/2019,0,M038,,,,
4,2017,5/16/2017,1,M131,,,,
1,2015,4/12/2015,0,M300,,,,
4,2017,9/13/2017,0,M120,,,,
3,2019,9/20/2019,0,M074,,,,
4,2019,4/22/2019,1,M232,M550,,,
2,2015,8/4/2015,0,M426,M451,M434,,
3,2014,6/27/2014,0,M022,,,,
1,2016,4/28/2016,0,M181,,,,
4,2019,6/20/2019,0,M553,M144,,,
4,2017,7/21/2017,1,M139,M159,,,
3,2014,10/20/2014,0,M022,,,,
1,2015,7/30/2015,1,M347,,,,
4,2019,3/27/2019,1,M182,M166,,,
3,2016,4/21/2016,0,M054,,,,
4,2017,4/11/2017,1,M131,,,,
4,2016,7/1/2016,1,M254,,,,
4,2016,8/21/2016,1,M146,,,,
3,2017,8/22/2017,1,M063,M072,,,
3,2017,6/14/2017,0,M013,,,,
3,2015,10/6/2015,0,M004,,,,
4,2015,8/5/2015,1,M129,,,,
1,2016,12/21/2016,0,M269,M252,M303,,
3,2017,8/24/2017,0,M076,,,,
1,2017,2/27/2017,1,M282,,,,
4,2015,3/25/2015,1,M173,,,,
4,2017,9/15/2017,0,M152,,,,
2,2016,8/18/2016,0,M483,,,,
4,2019,2/26/2019,1,M157,,,,
1,2017,2/5/2017,0,M322,,,,
4,2015,8/29/2015,0,M222,,,,
1,2017,2/8/2017,1,M304,,M276,,
1,2017,4/11/2017,1,M275,,,,
3,2019,7/24/2019,1,M026,M014,M016,M091,M053
4,2016,4/1/2016,1,M204,,,,
4,2018,6/3/2018,1,M225,M134,,,
3,2018,8/15/2018,1,M017,,,,
1,2014,2/13/2014,1,M301,,,,
3,2019,1/18/2019,0,M013,,,,
1,2016,12/18/2016,0,M522,M352,,,
1,2015,2/27/2015,1,M384,,M306,,
3,2018,2/12/2018,1,M048,,,,
4,2016,5/17/2016,0,M122,,,,
1,2015,9/14/2015,1,M301,,,,
2,2014,4/25/2014,1,M440,,,,
4,2017,5/11/2017,1,M131,M554,,,
1,2018,5/5/2018,0,M322,,,,
4,2017,1/20/2017,1,M214,M230,,,
3,2013,9/1/2013,1,M002,,,,
4,2019,8/22/2019,0,M244,,,,
1,2015,10/11/2015,0,M290,M289,,,
1,2015,8/16/2015,1,M399,,,,
2,2013,6/8/2013,0,M446,,,,
4,2017,3/28/2017,1,M157,,,,
4,2017,4/26/2017,1,M231,,,,
4,2019,2/1/2019,1,M216,,,,
4,2016,6/29/2016,0,M180,,,,
3,2015,10/8/2015,0,M022,,,M019,
3,2013,7/24/2013,1,M018,,,,
3,2017,9/18/2017,0,M074,,,,
3,2018,5/2/2018,0,M011,,,,
2,2015,9/13/2015,1,M395,,,,
4,2017,4/16/2017,1,M187,,,,
1,2016,2/23/2016,1,M274,,,,
4,2016,7/12/2016,1,M155,,,,
4,2017,4/14/2017,1,M131,,,,
1,2015,4/18/2015,1,M274,,,,
3,2017,6/19/2017,0,M073,M044,,,
3,2018,1/21/2018,1,M048,M005,,,
3,2018,9/8/2018,0,M014,M252,,,
4,2018,6/11/2018,1,M155,,,,
3,2016,6/10/2016,1,M023,,,,
3,2019,5/21/2019,1,M062,M002,,,
4,2016,4/4/2016,1,M154,,,,
4,2017,2/8/2017,0,M208,,,,
4,2015,9/19/2015,1,M123,,M203,,
3,2019,2/3/2019,0,M041,M026,,,
3,2019,3/25/2019,1,M498,,,,
3,2013,11/14/2013,1,M003,,,,
1,2015,4/15/2015,1,M399,,,,
1,2015,10/14/2015,0,M279,,,,
1,2016,2/6/2016,0,M316,,,,
1,2018,2/15/2018,0,M330,,M315,,
3,2017,4/28/2017,1,M082,M013,,,
4,2018,11/1/2018,1,M255,,,,
4,2017,7/28/2017,1,M129,M139,,,
4,2017,10/28/2017,1,M247,,,,
1,2016,8/20/2016,1,M285,,,,
4,2015,6/28/2015,1,M143,M208,,,
4,2016,9/28/2016,0,M211,,,,
2,2013,8/17/2013,0,M433,,,,
3,2018,3/20/2018,0,M097,M076,,,
4,2018,2/26/2018,0,M229,,,,
1,2017,5/16/2017,0,M256,,,,
3,2014,5/18/2014,0,M014,,,,
4,2017,5/7/2017,1,M157,,,,
4,2015,5/27/2015,0,M183,,,,
1,2016,4/30/2016,0,M361,,,,
4,2016,6/17/2016,1,M155,,,,
3,2019,4/17/2019,1,M021,M082,M017,,
4,2018,5/1/2018,0,M233,,,,
3,2017,9/2/2017,1,M100,,,,
1,2016,5/13/2016,1,M306,,,,
3,2019,3/22/2019,1,M009,,,,
3,2014,7/20/2014,0,M022,,,,
1,2018,3/14/2018,1,M303,,,,
1,2018,1/24/2018,1,M413,,,,
4,2017,7/31/2017,1,M520,,,,
4,2016,8/3/2016,0,M170,,,,
2,2014,9/16/2014,1,M428,,,,
3,2017,8/13/2017,1,M078,M079,M091,M018,M104
3,2017,2/23/2017,1,M072,M079,M093,M052,
3,2017,1/15/2017,1,M032,M086,M113,M035,
2,2015,6/9/2015,1,M451,,,,
3,2019,3/1/2019,0,M110,M042,,,
3,2019,1/27/2019,0,M080,M009,,,
4,2018,7/22/2018,0,M203,,,,
3,2019,2/3/2019,0,M080,,,,
4,2019,8/13/2019,0,M226,,,,
3,2019,9/8/2019,0,M081,M014,,,
3,2017,8/7/2017,1,M003,,M037,M086,
4,2018,2/28/2018,0,M242,,,,
2,2016,8/13/2016,1,M445,,M439,,
3,2019,9/7/2019,0,M081,M026,,,
1,2016,2/24/2016,0,M388,,,,
4,2017,6/19/2017,1,M190,,,,
1,2017,5/21/2017,1,M413,,,,
1,2016,5/18/2016,1,M271,,,,
3,2018,7/4/2018,0,M093,,,,
3,2018,7/19/2018,0,M093,,,,
3,2018,3/2/2018,1,M005,M051,M252,,
1,2016,6/3/2016,0,M307,,,,
1,2018,12/10/2018,0,M526,,,,
1,2017,2/3/2017,0,M314,M284,,,
4,2017,3/6/2017,0,M227,,,,
4,2015,5/12/2015,0,M210,,,,
1,2014,7/21/2014,0,M300,,M341,,
3,2017,2/25/2017,1,M018,,,,
3,2017,1/25/2017,0,M079,M041,M009,M017,
4,2017,5/12/2017,1,M549,,,,
4,2019,1/23/2019,0,M226,,,,
4,2019,7/3/2019,1,M131,,,,
4,2018,4/13/2018,1,M239,,,,
1,2016,1/25/2016,0,M330,M288,,,
1,2015,8/17/2015,0,M276,,M345,M279,
4,2016,5/5/2016,1,M191,,,,
4,2017,4/22/2017,1,M123,,,,
3,2018,1/22/2018,0,M038,M076,,,
3,2018,9/23/2018,1,M494,M013,,,
2,2015,9/9/2015,1,M431,,,,
4,2018,4/8/2018,1,M163,,,,
4,2019,9/8/2019,0,M179,,,,
4,2015,6/23/2015,1,M144,,,,
1,2014,7/21/2014,0,M256,,,,
3,2017,2/21/2017,1,M077,M030,M093,,
4,2017,9/10/2017,1,M247,M166,,,
4,2018,3/30/2018,0,M229,,,,
4,2017,8/14/2017,0,M210,,,,
3,2017,7/25/2017,1,M053,M002,,,
2,2013,8/14/2013,1,M457,,,,
1,2015,3/7/2015,0,M361,,,,
4,2016,5/20/2016,1,M173,,,,
4,2017,6/7/2017,0,M227,,,,
1,2016,5/5/2016,0,M328,,M384,,
3,2017,4/17/2017,0,M010,M073,M013,,
4,2015,6/9/2015,0,M205,,,,
4,2018,1/17/2018,0,M201,,,,
3,2018,5/16/2018,1,M026,M033,M017,M051,M079
3,2015,10/15/2015,1,M009,,,,
4,2018,6/4/2018,0,M233,,,,
3,2018,9/25/2018,1,M047,,,,
1,2014,7/18/2014,0,M252,,,,
4,2018,5/22/2018,0,M233,,,,
3,2019,8/9/2019,0,M041,M035,M086,M003,M080
4,2017,2/13/2017,0,M145,,,,
3,2017,4/20/2017,1,M035,M494,,,
3,2018,8/29/2018,1,M017,M079,M011,,
1,2016,11/22/2016,1,M465,,,,
4,2017,7/1/2017,1,M217,,,,
4,2019,4/25/2019,0,M148,M129,M155,M203,M236
4,2018,2/2/2018,1,M143,M156,,,
1,2017,10/13/2017,0,M385,,,,
3,2019,1/13/2019,1,M017,M051,,,
3,2013,10/20/2013,0,M011,,,,
3,2017,3/8/2017,0,M014,M020,,,
4,2019,5/30/2019,1,M135,,,,
4,2018,6/26/2018,1,M231,,,,
4,2015,9/5/2015,1,M149,,,,
3,2014,11/10/2014,0,M022,,M003,M007,
4,2019,3/10/2019,1,M149,,,,
3,2018,7/31/2018,1,M338,M042,,,
4,2017,2/28/2017,1,M216,,,,
3,2019,8/8/2019,1,M035,M067,M011,M104,M017
3,2019,9/6/2019,1,M077,M016,,,
4,2015,3/22/2015,1,M124,M182,,,
4,2018,6/6/2018,1,M231,,,,
4,2018,8/23/2018,1,M554,M130,,,
4,2019,7/18/2019,0,M170,M179,M213,,
4,2017,9/24/2017,1,M550,,,,
4,2018,7/12/2018,0,M240,,,,
4,2019,6/15/2019,0,M161,,,,
4,2017,9/19/2017,0,M210,M254,,,
3,2014,10/22/2014,0,M029,,,,
4,2019,7/13/2019,1,M184,,,,
4,2014,3/21/2014,0,M162,,,,
3,2018,2/28/2018,1,M082,M022,,,
4,2019,9/10/2019,0,M233,,,,
4,2018,5/1/2018,0,M210,,,,
3,2019,8/1/2019,1,M018,,,,
2,2014,4/14/2014,0,M422,,,,
3,2017,7/3/2017,0,M006,M048,,,
2,2015,9/14/2015,1,M440,,,,
3,2017,5/18/2017,0,M041,M013,,,
1,2014,6/4/2014,1,M223,,,,
4,2017,6/4/2017,1,M135,,,,
3,2018,9/27/2018,1,M009,M027,M079,,
1,2017,12/18/2017,0,M315,,,,
4,2018,1/30/2018,1,M173,,,,
3,2016,9/12/2016,0,M006,,,,
4,2017,1/18/2017,1,M163,,,,
2,2014,8/3/2014,1,M418,M428,,,
4,2019,4/3/2019,1,M166,M230,,,
3,2017,3/31/2017,1,M035,M073,M032,,
2,2014,9/17/2014,0,M449,,,,
4,2019,6/20/2019,1,M214,M230,,,
4,2017,2/18/2017,0,M151,,,,
3,2019,5/23/2019,0,M041,M005,,,
4,2014,10/4/2014,0,M125,,,,
4,2014,8/23/2014,1,M131,,,,
2,2013,7/10/2013,1,M428,,,,
4,2018,2/27/2018,0,M167,,,,
4,2017,12/15/2017,0,M122,,,,
3,2019,1/27/2019,0,M090,,,,
3,2017,9/19/2017,1,M498,M090,,,
3,2018,4/1/2018,1,M498,,,,
1,2015,10/3/2015,1,M341,,,,
4,2016,10/31/2016,1,M236,,,,
4,2019,8/18/2019,0,M148,M175,,,
4,2016,5/2/2016,0,M156,,M166,M165,
4,2018,7/25/2018,0,M249,,,,
4,2017,6/5/2017,1,M548,M123,M232,,
4,2018,9/22/2018,1,M239,M214,,,
1,2018,12/11/2018,1,M338,,,,
1,2017,1/24/2017,0,M328,,,,
3,2016,6/1/2016,1,M018,,,,
3,2018,11/7/2018,1,M027,,,,
3,2016,4/22/2016,0,M008,,,,
4,2017,3/4/2017,1,M549,,,,
3,2019,7/18/2019,0,M080,M074,M035,,
4,2017,11/26/2017,0,M213,,,,
1,2014,10/6/2014,0,M307,M284,,,
4,2019,9/23/2019,0,M215,M167,,,
1,2017,3/2/2017,1,M374,,,,
3,2017,4/4/2017,1,M062,,,,
1,2018,11/8/2018,0,M332,M263,,,
4,2018,7/7/2018,1,M158,M184,,,
1,2016,6/11/2016,1,M265,,,,
1,2014,8/11/2014,0,M361,,,,
1,2017,1/28/2017,0,M372,,,,
4,2019,5/25/2019,1,M154,,,,
4,2018,6/25/2018,1,M239,,,,
3,2015,5/30/2015,0,M046,,M039,,
4,2018,9/23/2018,0,M152,M159,,,
3,2018,6/28/2018,0,M022,M091,,,
3,2017,7/26/2017,0,M010,M017,M091,,
4,2017,8/14/2017,1,M130,M554,,,
2,2014,9/11/2014,0,M442,,,,
1,2015,3/7/2015,0,M288,,,,
4,2017,2/4/2017,1,M239,,,,
2,2013,8/6/2013,1,M457,,,,
4,2017,1/25/2017,0,M227,,,,
2,2017,9/14/2017,0,M484,,M434,M443,
4,2019,4/23/2019,1,M557,M546,,,
4,2015,7/18/2015,0,M222,,,,
1,2016,10/6/2016,0,M322,,,,
3,2019,8/19/2019,0,M025,,,,
3,2019,5/5/2019,0,M081,,,,
1,2015,10/5/2015,0,M364,,,,
2,2013,7/28/2013,1,M434,,,,
1,2017,3/25/2017,1,M284,,,,
4,2016,7/9/2016,1,M154,,,,
1,2018,2/23/2018,0,M339,,,,
2,2015,8/20/2015,1,M459,,,,
3,2016,8/13/2016,0,M001,,,,
4,2017,2/26/2017,0,M153,,,,
3,2014,6/25/2014,1,M002,,,,
4,2018,6/27/2018,0,M161,,,,
3,2017,8/26/2017,0,M093,M009,M033,,
4,2017,5/9/2017,0,M120,,,,
4,2015,2/22/2015,1,M123,,,,
4,2018,7/1/2018,1,M163,,,,
4,2019,4/16/2019,0,M211,,,,
4,2019,4/14/2019,0,M235,,,,
4,2015,10/8/2015,0,M188,,,,
4,2017,5/30/2017,1,M154,,,,
1,2014,2/3/2014,0,M256,,,,
4,2016,3/18/2016,0,M192,,,,
3,2013,7/10/2013,1,M030,,,,
2,2015,9/14/2015,1,M421,,M456,,
3,2018,7/5/2018,1,M101,,,,
2,2014,8/5/2014,0,M438,,,,
4,2017,6/18/2017,0,M233,,,,
3,2018,5/16/2018,0,M006,M063,,,
3,2017,8/25/2017,1,M018,M013,M074,,
4,2017,2/4/2017,0,M167,,,,
2,2017,10/6/2017,0,M433,,M436,M428,
4,2015,9/19/2015,0,M203,,,,
1,2016,2/9/2016,1,M289,,,,
4,2018,7/4/2018,1,M163,M239,,,
1,2016,2/23/2016,1,M257,,M277,,
1,2017,10/1/2017,1,M391,,,,
3,2017,4/19/2017,1,M009,M090,M093,M006,M018
3,2019,1/31/2019,0,M081,,,,
4,2018,4/16/2018,0,M244,M236,,,
3,2015,8/30/2015,1,M027,,,,
4,2016,7/1/2016,0,M229,,,,
3,2019,1/23/2019,1,M051,M026,,,
1,2017,2/23/2017,1,M325,,,,
4,2019,4/25/2019,1,M134,M214,,,
4,2019,4/9/2019,1,M200,,,,
1,2015,9/18/2015,0,M386,,,,
1,2016,2/1/2016,0,M365,,,,
4,2015,8/30/2015,0,M161,,,,
4,2017,3/26/2017,1,M221,,,,
3,2013,11/9/2013,1,M009,,,,
1,2016,4/14/2016,1,M301,,,,
4,2017,4/4/2017,0,M246,,,,
4,2016,4/2/2016,1,M163,,,,
4,2018,8/11/2018,1,M550,,,,
4,2015,9/8/2015,0,M229,,,,
4,2018,6/2/2018,1,M231,,,,
3,2014,5/23/2014,1,M048,,,,
3,2013,11/7/2013,0,M006,,,,
4,2018,5/21/2018,0,M228,,,,
4,2016,11/7/2016,0,M179,,,,
4,2018,2/25/2018,1,M166,,,,
3,2017,4/28/2017,1,M035,,,,
4,2017,8/12/2017,0,M192,,,,
1,2017,3/31/2017,0,M270,,M341,M336,
4,2017,1/16/2017,0,M125,,,,
4,2017,5/18/2017,0,M241,,,,
1,2016,12/13/2016,0,M365,,,,
1,2017,2/26/2017,0,M224,,,,
4,2017,5/17/2017,1,M184,,,,
4,2019,7/13/2019,0,M228,,,,
4,2018,4/30/2018,1,M150,,,,
3,2016,7/7/2016,1,M058,,,,
2,2016,9/20/2016,1,M443,,,,
3,2018,2/13/2018,1,M053,,,,
1,2015,7/27/2015,1,M362,,,,
1,2017,6/22/2017,0,M270,,,,
4,2015,2/26/2015,0,M203,,,,
1,2018,7/28/2018,1,M258,,,,
4,2017,4/25/2017,0,M197,,,,
4,2019,6/11/2019,1,M124,,,,
1,2017,4/15/2017,1,M324,,,,
1,2018,4/1/2018,1,M371,,,,
2,2013,7/7/2013,0,M442,,,,
1,2016,1/23/2016,0,M269,,,,
3,2013,7/11/2013,1,M027,,,,
3,2018,8/11/2018,0,M034,,M048,,
3,2014,9/16/2014,1,M053,M037,,,
4,2019,4/11/2019,0,M245,,,,
3,2017,8/13/2017,0,M080,M060,,,
1,2016,5/8/2016,1,M325,,,,
1,2014,7/24/2014,1,M359,,,,
3,2019,8/19/2019,0,M010,M113,M104,M017,
4,2015,5/21/2015,1,M194,,,,
1,2016,5/16/2016,1,M267,,,,
4,2018,6/15/2018,1,M217,,,,
3,2019,10/2/2019,0,M086,M003,M082,M026,
1,2017,6/9/2017,0,M372,,,,
4,2017,5/12/2017,0,M179,,,,
3,2018,5/10/2018,0,M495,,,,
1,2014,6/23/2014,0,M357,,,,
4,2019,5/3/2019,1,M144,,,,
3,2018,4/10/2018,0,M090,M035,,,
3,2017,9/20/2017,0,M020,,,,
3,2018,9/17/2018,1,M082,M495,M026,,
3,2018,4/18/2018,0,M079,M067,M080,,
3,2018,10/1/2018,0,M080,,,,
4,2018,6/17/2018,1,M200,,,,
3,2018,7/24/2018,0,M033,M091,,,
3,2017,9/11/2017,1,M063,M207,,,
3,2017,9/5/2017,0,M499,M097,,,
4,2018,6/21/2018,1,M158,M120,,,
1,2017,5/10/2017,1,M012,,,,
3,2019,6/17/2019,0,M079,,,,
1,2016,2/17/2016,0,M392,,M343,M281,
4,2017,6/2/2017,1,M157,,,,
3,2013,8/27/2013,1,M002,,M011,M030,
3,2019,5/11/2019,1,M047,M036,,,
1,2018,4/25/2018,1,M343,,,,
4,2016,3/24/2016,0,M192,,,,
1,2015,6/7/2015,0,M269,M304,,,
3,2018,1/19/2018,1,M016,,,,
1,2017,8/17/2017,1,M343,,,,
4,2019,9/5/2019,0,M120,M245,,,
3,2017,6/30/2017,1,M016,M082,M080,M073,
4,2019,1/7/2019,1,M150,,,,
4,2017,3/31/2017,0,M215,,,,
3,2013,9/1/2013,0,M020,,,,
